Player Name,scene,trueskill,tourneys,games,wins,losses,win%,GDC1,KQXV,BB1,GDC2,Coro17s,KQXX,Camp17,BB2,Coro17f,WC1,CC1,KQC2,GDC3,BnB2,MCS-MPLS,CBM2018,Coro18s,MCS-CHI,SS1,KQXXV,MCS_KC,MGF1,HH1,MCS-CBUS,BB3,CHA_HT,WH1,WC2,CC2,QGW19,KQC3,GDC4,BnB3,MAD420,Coro19,GFT,SS2,KQ30,HF19,Camp19,MGF2,ECC1,BBrawl4,DSM1,BB4,HH2,WH2,WC3,CC3,QGW20,KQC4,HCC21,CSSwat1,GDCV,BBR,GDC1,KQXV,BB1,GDC2,Coro17s,KQXX,Camp17,BB2,Coro17f,WC1,CC1,KQC2,GDC3,BnB2,MCS-MPLS,CBM2018,Coro18s,MCS-CHI,SS1,KQXXV,MCS_KC,MGF1,HH1,MCS-CBUS,BB3,CHA_HT,WH1,WC2,CC2,QGW19,KQC3,GDC4,BnB3,MAD420,Coro19,GFT,SS2,KQ30,HF19,Camp19,MGF2,ECC1,BBrawl4,DSM1,BB4,HH2,WH2,WC3,CC3,QGW20,KQC4,HCC21,CSSwat1,GDCV,BBR
Aaron Keeth,NY,-1.3813031564316702,1,6,0,6,0.00,,,,,,,,,Coro17f / The Expendabees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702,-1.3813031564316702
Aaron Porter,STL,-2.4402528438028597,1,6,0,6,0.00,,,,,,,,,,,,,,BnB2 / The Hive Turkeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597,-2.4402528438028597
Aaron Tran,CLT,27.01089244831632,25,633,382,251,0.60,,KQXV / Yass Queens,BB1 / The Fascist and the Führerious,GDC2 / Candy House,Coro17s / I Love Loose Bees,KQXX / Brood My Hole,,BB2 / Millenials are Killing Queens,Coro17f / Full Metal Yellow Jacket,WC1 / Frostbuzz,,KQC2 / Bonus Nap,GDC3 / Ruin My Hole,BnB2 / Monsanto,,,Coro18s / Bonus Nap,,,KQXXV / Bonus 👸,,,HH1 / Bonus Nap,MCS-CBUS / DeBonus Map,BB3 / Bonus Nap,,,WC2 / Bonus Nap,CC2 / My Voice... on Anime,,KQC3 / Bonus Nap,GDC4 / Bonus Soulless,,,Coro19 / Jollibees,,,KQ30 / Bonus Salt Queen,,,,,,,BB4 / Keeper of the Shades™,HH2 / Queens of the Drone Age,,,,,,,,GDCV / Violent J,,,6.763939518220418,17.751584707738367,16.263435315902917,16.637171125769793,20.696404749262513,20.696404749262513,24.13580673107936,25.092235702871182,27.343404071593977,27.343404071593977,29.811773005396013,28.28740540316354,28.178592070681127,28.178592070681127,28.178592070681127,27.27889169125745,27.27889169125745,27.27889169125745,27.380679910922986,27.380679910922986,27.380679910922986,27.704171416038374,27.98605884336468,27.1626728760612,27.1626728760612,27.1626728760612,27.38616303297636,28.05309577857888,28.05309577857888,27.260344896694352,26.177466983190012,26.177466983190012,26.177466983190012,26.852143889858297,26.852143889858297,26.852143889858297,26.425764014365143,26.425764014365143,26.425764014365143,26.425764014365143,26.425764014365143,26.425764014365143,26.425764014365143,26.015589181192794,26.55814126489829,26.55814126489829,26.55814126489829,26.55814126489829,26.55814126489829,26.55814126489829,26.55814126489829,26.55814126489829,27.01089244831632,27.01089244831632
Abby Bourque,JAX,1.9941042616247486,2,29,6,23,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WH2 / Pussy Power,,,QGW20 / Pussy Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007406556573613443,-0.007406556573613443,-0.007406556573613443,1.9941042616247486,1.9941042616247486,1.9941042616247486,1.9941042616247486,1.9941042616247486,1.9941042616247486
Abby Cossentino,,19.497878652715098,4,130,54,76,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSSwat1 / Stinger Bell,GDCV / Bing Bong,BBR / Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.639373337765299,17.876150884193972,19.497878652715098
Abby Moura,JAX,3.4912564986678163,1,23,6,17,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,WH1 / Pussy Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163,3.4912564986678163
Adam,DSM,-4.2816752450821625,1,6,0,6,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSM1 / Dwayne the Rock Lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625,-4.2816752450821625
Adam Babel,CHI,18.112567027029975,9,144,57,87,0.40,,KQXV / Queenceneara,BB1 / Bumbolo,,,KQXX / Bodied By Jake,Camp17 / Nother Scorcher,BB2 / Dearly Beeloved,,,,,,,MCS-MPLS / Deep PJs,,Coro18s / Pigeon Rats,MCS-CHI / Chihards,,,,,,,BB3 / Hazard Phase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6783886793351392,6.141447157371033,6.141447157371033,6.141447157371033,10.843329690568801,12.893060170716783,15.010628726785361,15.010628726785361,15.010628726785361,15.010628726785361,15.010628726785361,15.010628726785361,15.010628726785361,14.078559354798216,14.078559354798216,17.148645896006823,18.451700606338125,18.451700606338125,18.451700606338125,18.451700606338125,18.451700606338125,18.451700606338125,18.451700606338125,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975,18.112567027029975
Adam Blonski,CHI,10.345853757745418,2,52,10,42,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KQ30 / The Leftovers,,,,,,,BB4 / Royal Jelly Jamboree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1386315689627597,2.1386315689627597,2.1386315689627597,2.1386315689627597,2.1386315689627597,2.1386315689627597,2.1386315689627597,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418,10.345853757745418
Adam Forejt,BMOR,17.877136538911035,2,37,14,23,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KQC3 / Bye,,,,,,,,,,,,BBrawl4 / Maria & the Boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,13.611055923429308,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035,17.877136538911035
Adam Kocis,JAX,12.418546786247589,3,47,12,35,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QGW19 / Who Dat?,,,,,,,,,,,,,,,BB4 / The Spectators,,,,,QGW20 / I Can't Bee-lieve It's Not Meat Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.061093996263988,12.061093996263988,12.061093996263988,12.061093996263988,12.061093996263988,12.418546786247589,12.418546786247589,12.418546786247589,12.418546786247589,12.418546786247589,12.418546786247589
Adam Schweikart,,17.11891920112873,7,142,66,76,0.46,,,,,,,,,,WC1 / Left Handed Buttons,,KQC2 / High Expectations,,,,,,,SS1 / World Naked Snail Ride,,,,,MCS-CBUS / Per My Last Email,,,,WC2 / Did you sign the cone?,CC2 / Executive Producer Dick Wolfpac,,,,,,,,,,,,,,,,,,,WC3 / Fart Narc,,,,,,,,,,,,,,,,,5.579397109637938,5.579397109637938,7.949671694748041,7.949671694748041,7.949671694748041,7.949671694748041,7.949671694748041,7.949671694748041,7.949671694748041,11.568871906653829,11.568871906653829,11.568871906653829,11.568871906653829,11.568871906653829,13.120690660703751,13.120690660703751,13.120690660703751,13.120690660703751,17.144835817001123,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,15.91837231518056,17.11891920112873,17.11891920112873,17.11891920112873,17.11891920112873,17.11891920112873,17.11891920112873,17.11891920112873,17.11891920112873
Adam Windle,KC,-1.8733288443562053,1,6,0,6,0.00,,,,,,,,,,,,,,,,,,,,,MCS_KC / Windlefornia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053,-1.8733288443562053
Adrian Resquer,PDX,18.100394097514876,3,79,26,53,0.33,,,,,,,,,,,,,,,,,,,,,,,,,BB3 / How Do I Shoot?,,,,,,,GDC4 / Crossfaded and Scared in Troutdale,,,,,,,,Camp19 / Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.543440840540708,14.543440840540708,14.543440840540708,14.543440840540708,14.543440840540708,14.543440840540708,14.543440840540708,19.793564169414424,19.793564169414424,19.793564169414424,19.793564169414424,19.793564169414424,19.793564169414424,19.793564169414424,19.793564169414424,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876,18.100394097514876
Adriana Steinberg,ATX,8.124128831349003,6,102,31,71,0.30,,,BB1 / Berry Berry Sneaky,,,KQXX / Hive of the Mantis,,BB2 / Hive of the Mantis,,,,,,,,CBM2018 / The Bee Amigos,,,,KQXXV / Hive of the Mantis,,,,,BB3 / Hive of the Mantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.140358842467579,-4.140358842467579,-4.140358842467579,-4.948417347982932,-4.948417347982932,0.3071045766386806,0.3071045766386806,0.3071045766386806,0.3071045766386806,0.3071045766386806,0.3071045766386806,0.3071045766386806,0.3071045766386806,2.261627589900902,2.261627589900902,2.261627589900902,2.261627589900902,3.3948734080556147,3.3948734080556147,3.3948734080556147,3.3948734080556147,3.3948734080556147,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003,8.124128831349003
Afrim Celaj,NY,12.314567434229076,3,43,20,23,0.47,,,BB1 / Beediocre,,Coro17s / Beediocre,,,,Coro17f / God Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.975189353943295,10.975189353943295,10.040245596082606,10.040245596082606,10.040245596082606,10.040245596082606,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076,12.314567434229076
Ahmad Matta,NY,11.627928252146454,5,63,30,33,0.48,,,BB1 / NY Sticks,,Coro17s / billywitchdoctor@gmail.com,,,,Coro17f / Played Us Cheap,,,KQC2 / Beehemoth,,,,,Coro18s / Oh the Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.236254971631567,11.236254971631567,10.770872263848045,10.770872263848045,10.770872263848045,10.770872263848045,8.958675876743467,8.958675876743467,8.958675876743467,9.57582018336433,9.57582018336433,9.57582018336433,9.57582018336433,9.57582018336433,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454,11.627928252146454
Aidan Feay,NY,16.542836293509325,2,52,22,30,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coro19 / The Queens of Production,,,,,,,,BBrawl4 / Crisis Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.420562573325952,12.420562573325952,12.420562573325952,12.420562573325952,12.420562573325952,12.420562573325952,12.420562573325952,12.420562573325952,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325,16.542836293509325
Alan Dang,LA,4.556300964119785,2,31,6,25,0.19,,,,,,,,,,,,,GDC3 / Better than bots,,,,,,,,,,,,BB3 / Ginyu Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,-2.242559967222551,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785,4.556300964119785
