tournament,bracket,team1name,team2name,team1wins,team2wins,time
BB2,Group4,"10,000 Scrapes",Gray Duck,0,3,2017-10-06T20:10:32-0300
BB2,Group4,Grolss,"10,000 Scrapes",3,0,2017-10-06T20:10:32-0300
BB2,Group4,Make It Even,4 Queens 1 Peen,2,1,2017-10-06T20:10:32-0300
BB2,Group4,The Rent is Too Damn Hive,Hot Buzz,3,0,2017-10-06T20:10:32-0300
BB2,Group4,4 Queens 1 Peen,The Rent is Too Damn Hive,0,3,2017-10-06T20:10:32-0300
BB2,Group4,"10,000 Scrapes",Make It Even,0,3,2017-10-06T20:10:32-0300
BB2,Group4,Gray Duck,Grolss,1,2,2017-10-06T20:10:32-0300
BB2,Group4,Make It Even,Gray Duck,0,3,2017-10-06T20:10:32-0300
BB2,Group4,The Rent is Too Damn Hive,"10,000 Scrapes",3,0,2017-10-06T20:10:32-0300
BB2,Group4,Hot Buzz,4 Queens 1 Peen,1,2,2017-10-06T20:10:32-0300
BB2,Group5,The Wild Thorntonberries,Hive of the Mantis,2,1,2017-10-06T16:10:30-0700
BB2,Group5,Juicy Beez,Artist Formerly Known as Buzzkill,0,3,2017-10-06T16:10:30-0700
BB2,Group5,Madlads,Right Gate if Ya Nasty,2,1,2017-10-06T16:10:30-0700
BB2,Group5,Artist Formerly Known as Buzzkill,Madlads,0,3,2017-10-06T16:10:30-0700
BB2,Group5,Right Gate if Ya Nasty,The Wild Thorntonberries,3,0,2017-10-06T16:10:30-0700
BB2,Group5,Hive of the Mantis,Juicy Beez,3,0,2017-10-06T16:10:30-0700
BB2,Group5,Right Gate if Ya Nasty,Artist Formerly Known as Buzzkill,1,2,2017-10-06T16:10:30-0700
BB2,Group5,Madlads,Hive of the Mantis,3,0,2017-10-06T16:10:30-0700
BB2,Group5,The Wild Thorntonberries,Juicy Beez,3,0,2017-10-06T16:10:30-0700
BB2,Group5,Juicy Beez,Madlads,0,3,2017-10-06T16:10:30-0700
BB2,Group5,Hive of the Mantis,Right Gate if Ya Nasty,0,3,2017-10-06T16:10:30-0700
BB2,Group5,Artist Formerly Known as Buzzkill,The Wild Thorntonberries,3,0,2017-10-06T16:10:30-0700
BB2,Group5,Right Gate if Ya Nasty,Juicy Beez,3,0,2017-10-06T16:10:30-0700
BB2,Group5,The Wild Thorntonberries,Madlads,0,3,2017-10-06T16:10:30-0700
BB2,Group5,Artist Formerly Known as Buzzkill,Hive of the Mantis,3,0,2017-10-06T16:10:30-0700
BB2,Group6,Blood Honey,"Speed Kills, Don'tcha Know?",3,0,2017-10-06T19:10:47-0400
BB2,Group6,Car Crash Baptism,Sam'd It,0,3,2017-10-06T19:10:47-0400
BB2,Group6,Come Bump Us,Mmm... Check Please,3,0,2017-10-06T19:10:47-0400
BB2,Group6,Sam'd It,Come Bump Us,2,1,2017-10-06T19:10:47-0400
BB2,Group6,"Speed Kills, Don'tcha Know?",Car Crash Baptism,2,1,2017-10-06T19:10:47-0400
BB2,Group6,BeeSEAks Box,Blood Honey,0,3,2017-10-06T19:10:47-0400
BB2,Group6,Car Crash Baptism,BeeSEAks Box,2,1,2017-10-06T19:10:47-0400
BB2,Group6,Come Bump Us,"Speed Kills, Don'tcha Know?",3,0,2017-10-06T19:10:47-0400
BB2,Group6,Mmm... Check Please,Sam'd It,0,3,2017-10-06T19:10:47-0400
BB2,Group6,"Speed Kills, Don'tcha Know?",Mmm... Check Please,1,2,2017-10-06T19:10:47-0400
BB2,Group6,BeeSEAks Box,Come Bump Us,0,3,2017-10-06T19:10:47-0400
BB2,Group6,Blood Honey,Car Crash Baptism,3,0,2017-10-06T19:10:47-0400
BB2,Group6,Come Bump Us,Blood Honey,2,1,2017-10-06T19:10:47-0400
BB2,Group6,Mmm... Check Please,BeeSEAks Box,3,0,2017-10-06T19:10:47-0400
BB2,Group6,Sam'd It,"Speed Kills, Don'tcha Know?",3,0,2017-10-06T19:10:47-0400
BB2,Group6,BeeSEAks Box,Sam'd It,0,3,2017-10-06T19:10:47-0400
BB2,Group6,Blood Honey,Mmm... Check Please,1,2,2017-10-06T19:10:47-0400
BB2,Group6,Car Crash Baptism,Come Bump Us,0,3,2017-10-06T19:10:47-0400
BB2,Group6,Mmm... Check Please,Car Crash Baptism,3,0,2017-10-06T19:10:47-0400
BB2,Group6,Sam'd It,Blood Honey,3,0,2017-10-06T19:10:47-0400
BB2,Group6,"Speed Kills, Don'tcha Know?",BeeSEAks Box,1,2,2017-10-06T19:10:47-0400
BB2,Group7,Bees with Benefits,Pigeon Rats,0,3,2017-10-07T01:11:27+0200
BB2,Group7,大Trouble小Castro,Mile Hive Club,2,1,2017-10-07T01:11:27+0200
BB2,Group7,Dearly Beeloved,Hype Train! CHOO CHOO!,0,3,2017-10-07T01:11:27+0200
BB2,Group7,Mile Hive Club,Dearly Beeloved,1,2,2017-10-07T01:11:27+0200
BB2,Group7,Pigeon Rats,大Trouble小Castro,3,0,2017-10-07T01:11:27+0200
BB2,Group7,666PIZZA666,Bees with Benefits,2,1,2017-10-07T01:11:27+0200
BB2,Group7,大Trouble小Castro,666PIZZA666,3,0,2017-10-07T01:11:27+0200
BB2,Group7,Dearly Beeloved,Pigeon Rats,1,2,2017-10-07T01:11:28+0200
BB2,Group7,Hype Train! CHOO CHOO!,Mile Hive Club,3,0,2017-10-07T01:11:28+0200
BB2,Group7,Pigeon Rats,Hype Train! CHOO CHOO!,1,2,2017-10-07T01:11:28+0200
BB2,Group7,666PIZZA666,Dearly Beeloved,0,3,2017-10-07T01:11:28+0200
BB2,Group7,Bees with Benefits,大Trouble小Castro,1,2,2017-10-07T01:11:28+0200
BB2,Group7,Dearly Beeloved,Bees with Benefits,2,1,2017-10-07T01:11:28+0200
BB2,Group7,Hype Train! CHOO CHOO!,666PIZZA666,3,0,2017-10-07T01:11:28+0200
BB2,Group7,Mile Hive Club,Pigeon Rats,0,3,2017-10-07T01:11:28+0200
BB2,Group7,666PIZZA666,Mile Hive Club,0,3,2017-10-07T01:11:28+0200
BB2,Group7,Bees with Benefits,Hype Train! CHOO CHOO!,0,3,2017-10-07T01:11:28+0200
BB2,Group7,大Trouble小Castro,Dearly Beeloved,3,0,2017-10-07T01:11:28+0200
BB2,Group7,Hype Train! CHOO CHOO!,大Trouble小Castro,3,0,2017-10-07T01:11:28+0200
BB2,Group7,Mile Hive Club,Bees with Benefits,1,2,2017-10-07T01:11:28+0200
BB2,Group7,Pigeon Rats,666PIZZA666,3,0,2017-10-07T01:11:28+0200
BB2,Group8,Winging It,#SetAbsFree,1,2,2017-10-07T02:11:24+0300
BB2,Group8,#Toxic,Spyglass,0,3,2017-10-07T02:11:24+0300
BB2,Group8,Bee Kind Rewind,"Objective, Your Honor",3,0,2017-10-07T02:11:24+0300
BB2,Group8,Spyglass,Bee Kind Rewind,2,1,2017-10-07T02:11:24+0300
BB2,Group8,"Objective, Your Honor",Winging It,0,3,2017-10-07T02:11:24+0300
BB2,Group8,#SetAbsFree,#Toxic,3,0,2017-10-07T02:11:24+0300
BB2,Group8,"Objective, Your Honor",Spyglass,0,3,2017-10-07T02:11:24+0300
BB2,Group8,Bee Kind Rewind,#SetAbsFree,1,2,2017-10-07T02:11:24+0300
BB2,Group8,Winging It,#Toxic,3,0,2017-10-07T02:11:24+0300
BB2,Group8,#Toxic,Bee Kind Rewind,0,3,2017-10-07T02:11:24+0300
BB2,Group8,#SetAbsFree,"Objective, Your Honor",3,0,2017-10-07T02:11:24+0300
BB2,Group8,Spyglass,Winging It,2,1,2017-10-07T02:11:24+0300
BB2,Group8,"Objective, Your Honor",#Toxic,1,2,2017-10-07T02:11:24+0300
BB2,Group8,Winging It,Bee Kind Rewind,3,0,2017-10-07T02:11:24+0300
BB2,Group8,Spyglass,#SetAbsFree,1,2,2017-10-07T02:11:24+0300
