Player Name,scene,trueskill,tourneys,games,wins,losses,win%,GDC1,KQXV,BB1,GDC2,Coro17s,KQXX,Camp17,BB2,Coro17f,CC1,GDC3,BnB2,MCS-MPLS,Coro18s,MCS-CHI,KQXXV,MCS_KC,MGF1,HH1,MCS-CBUS,BB3,CHA_HT,CC2,QGW19,KQC3,GDC4,BnB3,MAD420,Coro19,GFT,KQ30,Camp19,MGF2,ECC1,BBrawl4,BB4,HH2,CC3,QGW20,GDC1,KQXV,BB1,GDC2,Coro17s,KQXX,Camp17,BB2,Coro17f,CC1,GDC3,BnB2,MCS-MPLS,Coro18s,MCS-CHI,KQXXV,MCS_KC,MGF1,HH1,MCS-CBUS,BB3,CHA_HT,CC2,QGW19,KQC3,GDC4,BnB3,MAD420,Coro19,GFT,KQ30,Camp19,MGF2,ECC1,BBrawl4,BB4,HH2,CC3,QGW20
Aaron Keeth,NY,-1.3213377421128563,1,6,0,6,0.00,,,,,,,,,Coro17f / The Expendabees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563,-1.3213377421128563
Aaron Porter,STL,-2.2594328297157453,1,6,0,6,0.00,,,,,,,,,,,,BnB2 / The Hive Turkeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453,-2.2594328297157453
Aaron Tran,CLT,25.616649131933816,21,523,313,210,0.60,,KQXV / Yass Queens,BB1 / The Fascist and the Führerious,GDC2 / Candy House,Coro17s / I Love Loose Bees,KQXX / Brood My Hole,,BB2 / Millenials are Killing Queens,Coro17f / Full Metal Yellow Jacket,,GDC3 / Ruin My Hole,BnB2 / Monsanto,,Coro18s / Bonus Nap,,KQXXV / Bonus 👸,,,HH1 / Bonus Nap,MCS-CBUS / DeBonus Map,BB3 / Bonus Nap,,CC2 / My Voice... on Anime,,KQC3 / Bonus Nap,GDC4 / Bonus Soulless,,,Coro19 / Jollibees,,KQ30 / Bonus Salt Queen,,,,,BB4 / Keeper of the Shades™,HH2 / Queens of the Drone Age,,,,6.763939518220418,17.80110945012901,16.334300588741954,16.732756421931743,20.985423014310335,20.985423014310335,24.363336612931505,25.32849382412799,25.32849382412799,23.889239113114503,24.040492098074285,24.040492098074285,24.804332567692995,24.804332567692995,25.540893926085403,25.540893926085403,25.540893926085403,26.11018659630004,26.362894817122097,25.64934512805667,25.64934512805667,26.694244074182492,26.694244074182492,26.095485050211856,24.899399107194,24.899399107194,24.899399107194,25.64723857586901,25.64723857586901,25.268948276514045,25.268948276514045,25.268948276514045,25.268948276514045,25.268948276514045,24.903123793740576,25.616649131933816,25.616649131933816,25.616649131933816
Abby Bourque,JAX,2.5346246045167433,1,11,1,10,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QGW20 / Pussy Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5346246045167433
Adam Babel,CHI,18.31678402068642,9,144,57,87,0.40,,KQXV / Queenceneara,BB1 / Bumbolo,,,KQXX / Bodied By Jake,Camp17 / Nother Scorcher,BB2 / Dearly Beeloved,,,,,MCS-MPLS / Deep PJs,Coro18s / Pigeon Rats,MCS-CHI / Chihards,,,,,,BB3 / Hazard Phase,,,,,,,,,,,,,,,,,,,,1.6783886793351392,6.1627863473229425,6.1627863473229425,6.1627863473229425,10.850528066944022,12.917323605318318,14.937218932264681,14.937218932264681,14.937218932264681,14.937218932264681,14.937218932264681,13.964313991699171,17.331450965404652,18.814229405902122,18.814229405902122,18.814229405902122,18.814229405902122,18.814229405902122,18.814229405902122,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642,18.31678402068642
Adam Blonski,CHI,9.267944308024386,2,52,10,42,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KQ30 / The Leftovers,,,,,BB4 / Royal Jelly Jamboree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2033540415595922,2.2033540415595922,2.2033540415595922,2.2033540415595922,2.2033540415595922,9.267944308024386,9.267944308024386,9.267944308024386,9.267944308024386
Adam Forejt,BMOR,15.748587623829584,2,37,14,23,0.38,,,,,,,,,,,,,,,,,,,,,,,,,KQC3 / Bye,,,,,,,,,,BBrawl4 / Maria & the Boys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,8.865557829713694,15.748587623829584,15.748587623829584,15.748587623829584,15.748587623829584,15.748587623829584
Adam Kocis,JAX,9.830124312872794,3,47,12,35,0.26,,,,,,,,,,,,,,,,,,,,,,,,QGW19 / Who Dat?,,,,,,,,,,,,BB4 / The Spectators,,,QGW20 / I Can't Bee-lieve It's Not Meat Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.974928084014431,10.974928084014431,10.974928084014431,9.830124312872794
Adam Schweikart,CBUS,8.92754073488775,2,41,19,22,0.46,,,,,,,,,,,,,,,,,,,,MCS-CBUS / Per My Last Email,,,CC2 / Executive Producer Dick Wolfpac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.913371561270328,10.913371561270328,10.913371561270328,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775,8.92754073488775
Adam Windle,KC,-2.6621406156364493,1,6,0,6,0.00,,,,,,,,,,,,,,,,,MCS_KC / Windlefornia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493,-2.6621406156364493
Adrian Resquer,PDX,18.82574002412005,3,79,26,53,0.33,,,,,,,,,,,,,,,,,,,,,BB3 / How Do I Shoot?,,,,,GDC4 / Crossfaded and Scared in Troutdale,,,,,,Camp19 / Jeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.806542266630917,14.806542266630917,14.806542266630917,14.806542266630917,14.806542266630917,20.718817441907213,20.718817441907213,20.718817441907213,20.718817441907213,20.718817441907213,20.718817441907213,18.82574002412005,18.82574002412005,18.82574002412005,18.82574002412005,18.82574002412005,18.82574002412005,18.82574002412005,18.82574002412005
Adriana Steinberg,ATX,8.195019625441407,5,85,27,58,0.32,,,BB1 / Berry Berry Sneaky,,,KQXX / Hive of the Mantis,,BB2 / Hive of the Mantis,,,,,,,,KQXXV / Hive of the Mantis,,,,,BB3 / Hive of the Mantis,,,,,,,,,,,,,,,,,,,,,-4.121726190552895,-4.121726190552895,-4.121726190552895,-4.939366659112583,-4.939366659112583,0.282995162709879,0.282995162709879,0.282995162709879,0.282995162709879,0.282995162709879,0.282995162709879,0.282995162709879,0.282995162709879,1.7809303611300322,1.7809303611300322,1.7809303611300322,1.7809303611300322,1.7809303611300322,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407,8.195019625441407
Afrim Celaj,NY,12.310152885862252,3,43,20,23,0.47,,,BB1 / Beediocre,,Coro17s / Beediocre,,,,Coro17f / God Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.019250614741575,11.019250614741575,10.071673833648077,10.071673833648077,10.071673833648077,10.071673833648077,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252,12.310152885862252
Ahmad Matta,NY,11.565383286790345,4,46,20,26,0.43,,,BB1 / NY Sticks,,Coro17s / billywitchdoctor@gmail.com,,,,Coro17f / Played Us Cheap,,,,,Coro18s / Oh the Bliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.351842425023662,11.351842425023662,10.774540587081473,10.774540587081473,10.774540587081473,10.774540587081473,8.95326054304621,8.95326054304621,8.95326054304621,8.95326054304621,8.95326054304621,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345,11.565383286790345
Aidan Feay,NY,16.63872938335158,2,52,22,30,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coro19 / The Queens of Production,,,,,,BBrawl4 / Crisis Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.292449212693842,12.292449212693842,12.292449212693842,12.292449212693842,12.292449212693842,12.292449212693842,16.63872938335158,16.63872938335158,16.63872938335158,16.63872938335158,16.63872938335158
Alan Dang,LA,4.099846058909389,2,31,6,25,0.19,,,,,,,,,,,GDC3 / Better than bots,,,,,,,,,,BB3 / Ginyu Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,-2.6141506939274706,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389,4.099846058909389
Alberto Gonzalez,PDX,1.6676407370419462,1,15,2,13,0.13,,,,,,,,,,,,,,,,,,,,,,,CC2 / Cobra Khive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462
Alberto Patiño,STL,1.954098886923461,3,34,7,27,0.21,,,,,,,,BB2 / Mile Hive Club,,,,BnB2 / Queens of the Drone Age,,,,,MCS_KC / Plan Bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.369336656269166,4.369336656269166,4.369336656269166,4.369336656269166,2.7941411144077435,2.7941411144077435,2.7941411144077435,2.7941411144077435,2.7941411144077435,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461,1.954098886923461
Alee Gillis,NY,15.418368556878098,3,36,13,23,0.36,,,,,"Coro17s / It's Lit, Famine",,,,Coro17f / Full Metal Yellow Jacket,,,,,"Coro18s / It's Lit, Famine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9472241449305407,0.9472241449305407,0.9472241449305407,0.9472241449305407,11.014505174481851,11.014505174481851,11.014505174481851,11.014505174481851,11.014505174481851,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098,15.418368556878098
Alekai McAdam,NY,-2.547096457557643,1,18,1,17,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coro19 / Still Better Than Charles?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643,-2.547096457557643
Alex - SFL,SFL,16.4289879323889,2,51,17,34,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB4 / Fresh,,,QGW20 / Yes Beer No Jerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.480329295034306,16.480329295034306,16.480329295034306,16.4289879323889
Alex ?,MAD,-14.560990649060281,1,24,1,23,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAD420 / 4:35 blaze it...Sorry, traffic was crazy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281,-14.560990649060281
Alex Cutlip,BMOR,3.4039943577910705,1,14,5,9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBrawl4 / Queen's Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4039943577910705,3.4039943577910705,3.4039943577910705,3.4039943577910705,3.4039943577910705
Alex Gonzalez,PDX,1.6676407370419462,1,15,2,13,0.13,,,,,,,,,,,,,,,,,,,,,,,CC2 / Cobra Khive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462,1.6676407370419462
Alex Harris,MPLS,3.1628108782533353,1,24,6,18,0.25,,,,,,,,BB2 / Car Crash Baptism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353,3.1628108782533353
Alex Hogan,CBUS,20.072676361606604,9,173,59,114,0.34,,,BB1 / Rad Hawks,,,,,,,,,,,,MCS-CHI / Team B.L.A.K.E,KQXXV / Mostly Alex,,,,MCS-CBUS / Hogan's Who Evers,,CHA_HT / CHA-Ching,,,,,,,,,KQ30 / Talk XXX To Me,,,,BBrawl4 / Bad Boys 4,BB4 / ClusterDuc,,,QGW20 / Both Teams,,,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,-1.2429702885688627,7.315941952961397,14.878642621835224,14.878642621835224,14.878642621835224,14.878642621835224,14.617531794057498,14.617531794057498,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,16.9782604859568,18.548589439073453,18.548589439073453,18.548589439073453,18.548589439073453,19.2816383628315,20.19667415547041,20.19667415547041,20.19667415547041,20.072676361606604
Alex Jaspersen,SF,21.44869596724961,9,168,85,83,0.51,,,BB1 / Oh Beehave!,GDC2 / T W O . F I V E  S C E N E,,KQXX / Brood My Hole,Camp17 / I Thought It Was Tasteful,BB2 / #SetAbsFree,Coro17f / Flying Solo,,GDC3 / Mahalo,,,Coro18s / Set Skulls Free,,,,,,,BB3 / Day All Night,,,,,,,,,,,,,,,,,,,,,-1.2620672926104746,0.826320380706651,0.826320380706651,9.685432121185684,10.887797809694877,13.351563592261517,17.367389036217844,17.367389036217844,20.01240468068565,20.01240468068565,20.01240468068565,20.330774487245854,20.330774487245854,20.330774487245854,20.330774487245854,20.330774487245854,20.330774487245854,20.330774487245854,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961,21.44869596724961
Alex Kogan,CHI,6.241413346130275,6,127,48,79,0.38,,,,,,KQXX / Z,,BB2 / Dearly Beeloved,,,,,MCS-MPLS / Deep PJs,,,KQXXV / Mostly Alex,,,,,,,,,,,,,,,KQ30 / Talk XXX To Me,,,,,BB4 / Bring Ingredient,,,,,,,,,-5.739793401196405,-5.739793401196405,1.1610978596364188,1.1610978596364188,1.1610978596364188,1.1610978596364188,1.1610978596364188,-0.437179212633497,-0.437179212633497,-0.437179212633497,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,3.869754501839111,5.823850135673625,5.823850135673625,5.823850135673625,5.823850135673625,5.823850135673625,6.241413346130275,6.241413346130275,6.241413346130275,6.241413346130275
Alex Meester,MPLS,24.005837664945943,9,238,122,116,0.51,,,,,,,,BB2 / #Toxic,,,GDC3 / Ope!,BnB2 / Oops All Popoffs,MCS-MPLS / QBaxChrisAlmonThen,,,KQXXV / Mostly Alex,,MGF1 / West Virginia,,,BB3 / wow,,,,,,,MAD420 / Queens of the Stoned Age,,,,,,,,,,,,,,,,,,,17.626745751080797,17.626745751080797,17.626745751080797,19.21181466104542,18.31073130494333,18.772147104639124,18.772147104639124,18.772147104639124,20.235129475253693,20.235129475253693,20.68440225403318,20.68440225403318,20.68440225403318,23.56207853079245,23.56207853079245,23.56207853079245,23.56207853079245,23.56207853079245,23.56207853079245,23.56207853079245,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943,24.005837664945943
Alex P - SLC,SLC,1.643817513224942,1,21,6,15,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HH2 / Berry Gives You Wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.643817513224942,1.643817513224942,1.643817513224942
